Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
A3QJGCDY,journalArticle,2025,"Feng, W.; Cao, Y.; Chen, Y.; Wang, Y.; Hu, N.; Jia, Y.; Gu, Z.",Multi-Granularity User Anomalous Behavior Detection,APPLIED SCIENCES-BASEL,,2076-3417,10.3390/app15010128,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85214465322&doi=10.3390%2Fapp15010128&partnerID=40&md5=b1268b172c40f71ce565e60005a4b7da,"Insider threats pose significant risks to organizational security, often going undetected due to their familiarity with the systems. Detection of insider threats faces challenges of imbalanced data distributions and difficulties in fine-grained detection. Specifically, anomalous users and anomalous behaviors take up a very small fraction of all insider behavior data, making precise detection of anomalous users challenging. Moreover, not all behaviors of anomalous users are anomalous, so it is difficult to detect their behaviors by standardizing with single rules or models. To address these challenges, this paper presents a novel approach for insider threat detection, leveraging machine learning techniques to conduct multi-granularity anomaly detection. We introduce the Multi-Granularity User Anomalous Behavior Detection (MG-UABD) system, which combines coarse-grained and fine-grained anomaly detection to improve the accuracy and effectiveness of detecting anomalous behaviors. The coarse-grained module screens all of the user activities to identify potential anomalies, while the fine-grained module focuses on specific anomalous users to refine the detection process. Besides, MG-UABD employs a combination of oversampling and undersampling techniques to address the imbalance in the datasets, ensuring robust model performance. Through extensive experimentation on the commonly used dataset CERT R4.2, we demonstrate that the MG-UABD system achieves superior detection rate and precision. Compared to the suboptimal model, the accuracy has increased by 3.1% and the detection rate has increased by 4.1%. Our findings suggest that a multi-granularity approach for anomaly detection, combined with tailored sampling strategies, is highly effective in addressing insider threats. © 2024 by the authors.",2025,23/12/2025 2:34,27/12/2025 5:33,,,,1,15,,,,,,,,,,,,,Scopus,,,,,<p>Export Date: 23 December 2025; Cited By: 0</p>,C:\Users\rao\Zotero\storage\P24UXTWP\Feng et al. - 2025 - Multi-Granularity User Anomalous Behavior Detection.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMIVQL3P,journalArticle,2025,"Medvedev, V.; Budzys, A.; Kurasova, O.",A decision-making framework for user authentication using keystroke dynamics,Computers and Security,,0167-4048,10.1016/j.cose.2025.104494,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105003383719&doi=10.1016%2Fj.cose.2025.104494&partnerID=40&md5=fdc4434f77868ee21e56527242308395,"Increasingly sophisticated cyber attacks threaten critical infrastructures, requiring more trusted user authentication mechanisms. In this work, we propose a deep learning-based user authentication framework that combines keystroke dynamics with Siamese neural networks to differentiate legitimate users from impostors. A key challenge in this area is the variability in password lengths, which leads to different feature sizes and complicates model training. Our approach uses interpolation-based data fusion strategies to standardize the number of keystroke features, ensuring consistency across different datasets and password lengths. Through experiments on the fused CMU and KeyRecs datasets, we have evaluated the effectiveness of the proposed decision-making framework with adaptive threshold strategies. The threshold strategy determines how the final decision boundary is set with respect to the user's baseline typing behavior. We empirically evaluated the framework on fused data, achieving an equal error rate as low as 0.11–0.12, indicating strong efficacy in detecting insider threats. We show how the obtained Siamese neural network with triplet loss function can be used to distinguish genuine users from impostors even under different input conditions, contributing to more robust and scalable intrusion detection systems. © 2025 Elsevier Ltd",2025,23/12/2025 2:34,27/12/2025 5:33,,,,,155,,,,,,,,,,,,,Scopus,,,,,<p>Export Date: 23 December 2025; Cited By: 3</p>,C:\Users\rao\Zotero\storage\J2EMRVV4\Medvedev et al. - 2025 - A decision-making framework for user authentication using keystroke dynamics.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FVCQV33S,journalArticle,2025,"Liu, H.; Liu, M.; Han, L.; Sun, H.; Fu, C.",Ripple2Detect: A semantic similarity learning based framework for insider threat multi-step evidence detection,Computers and Security,,0167-4048,10.1016/j.cose.2025.104387,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105000106916&doi=10.1016%2Fj.cose.2025.104387&partnerID=40&md5=11204ee718346184cc5899d59944eeb7,"Insider threat attacks occur when individuals misuse their access to an organization's systems, data, or networks. These attacks, including Advanced Persistent Threats (APT), Pivoting, and Lateral Movement, often involve prolonged timelines and similar sensitive actions. Given the complexity of these attacks, current internal threat detection methods have their shortcomings. Firstly, internal threat attacks typically involve multiple sequences of malicious operations, making it challenging to capture the entire attack process using a single model. Secondly, current research often overlooks the interconnections between user behavior sequences, failing to differentiate between malicious intentions, actions, and outcomes. This neglect may lead to forensic inaccuracies and the misattribution of benign activities as attacks, potentially causing erroneous responses. Furthermore, existing internal threat detection methods fail to mine relevant attack evidence from known sensitive behaviors to thoroughly analyze the attack mechanisms. To address these challenges, we propose Ripple2Detect, a multi-step evidence detection framework for insider threat detection. First, Ripple2Detect builds an evidence sequence library by decomposing known attack behaviors into sequences and constructing a knowledge graph to measure their correlations. Next, we train a semantic similarity model based on the BERT architecture, tailored for operation sequences, to improve the detection of attack evidence. To overcome data imbalance, we introduce a contrastive learning loss to better distinguish between attack and non-attack behaviors. Finally, a preference propagation mechanism is used to predict attack behaviors within the knowledge graph. We conduct experiments on Cert-r4.2 and Cert-r5.2 benchmark datasets, comparing our model with state-of-the-art approaches. The results suggest that our model can identify malicious sequences with 0.96 F1 score and achieve an attack identification F1 score of up to 0.99. The source code can be obtained from https://github.com/L3LeTrigger-F/Ripple2Detect_code © 2025",2025,23/12/2025 2:34,27/12/2025 5:33,,,,,154,,,,,,,,,,,,,Scopus,,,,,<p>Export Date: 23 December 2025; Cited By: 2</p>,C:\Users\rao\Zotero\storage\AACJ63H9\Liu et al. - 2025 - Ripple2Detect A semantic similarity learning based framework for insider threat multi-step evidence.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UVMEH3DR,journalArticle,2025,"Ahmadi, S.",Autonomous identity-based threat segmentation for zero trust architecture,Cyber Security and Applications,,N/A,10.1016/j.csa.2025.100106,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105009474901&doi=10.1016%2Fj.csa.2025.100106&partnerID=40&md5=9057543f5ba5fb97c8ca03af07a95a32,"Zero Trust Architecture (ZTA) fundamentally redefine network security by adopting a ""trust nothing, verify everything"" approach requiring identity verification for all access. However, conventional access controls are static and fail to consider evolving user activities and contextual threats, leading to internal risks and breaches. This research proposes an AI-driven, autonomous, identity-based threat segmentation framework for ZTA. Behavioral analytics provide real-time risk scores by analyzing login patterns, access behavior, and resource utilization, while Machine Learning models dynamically adjust permissions based on geolocation, device type, and time of access. Automated threat segmentation enables the real-time isolation of compromised identities, minimizing breach progression. Practical use cases, such as insider threat mitigation across distributed offices, are discussed. Privacy concerns, false positives, and scalability challenges are addressed. Comparative analysis demonstrates the system's precision and scalability, enhancing dynamic access governance while maintaining user productivity. © 2025",2025,23/12/2025 2:34,27/12/2025 5:33,,,,,3,,,,,,,,,,,,,Scopus,,,,,<p>Export Date: 23 December 2025; Cited By: 0</p>,C:\Users\rao\Zotero\storage\GSESGRVS\Ahmadi - 2025 - Autonomous identity-based threat segmentation for zero trust architecture.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBI9EZEX,journalArticle,2025,"Tian, Tian; Zhang, Chen; Jiang, Bo; Feng, Huamin; Lu, Zhigang",Insider threat detection for specific threat scenarios,Cybersecurity,,2523-3246,10.1186/s42400-024-00321-w,https://cybersecurity.springeropen.com/articles/10.1186/s42400-024-00321-w,"Insider threats pose significant challenges to network security due to their destructive and covert nature, often resulting in substantial losses for enterprises. Traditional methods mainly analyze user behavior patterns or convert behaviors into time sequences for further analysis. However, existing detection methods primarily focus on identifying abnormal users or behaviors, lacking the capability to pinpoint specific threats. Additionally, these methods struggle to accurately identify long-distance dependencies in behavior sequences, frequently increasing false positives. To address these issues, we introduce a scenario-oriented insider threat detection model. This model targets three specific threat scenarios-privilege abuse, identity theft, and data leakage-by analyzing user behavior patterns, extracting detailed behavioral characteristics, and constructing behavior sequences. Firstly, this paper serializes user behavior daily and vectorizes it using one-hot encoding. Then, it introduces contextual characteristic information and reconstructs the background of abnormal behavior through behavior vectorization, providing a comprehensive description of user behavior characteristics. This approach addresses the issue of behavior isolation, thereby improving the accuracy and robustness of anomaly detection. Subsequently, a time series analysis model based on a multi-head attention mechanism is employed to analyze long-distance dependencies in behavior sequences. The multi-head attention mechanism simultaneously attends to multiple positions in the behavior sequence, capturing potential correlations between behaviors and user behavior patterns. This mechanism can analyze local information and obtain long-distance dependencies, providing depth feature representation for anomaly detection. Ultimately, we achieve the goal of classifying abnormal behavior sequences. We conduct comprehensive tests on the CERT dataset, demonstrating that our method outperforms traditional deep learning approaches (LSTM, GNN, and GCN) in detecting abnormal sequences. Compared to the best results among the baseline methods, it shows an improvement in accuracy of approximately 2% for privilege abuse, 5% for identity theft, and 2% for data leakage.",9/3/2025,27/12/2025 4:33,27/12/2025 5:33,27/12/2025 4:33,17,,1,8,,Cybersecurity,,,,,,,,en,,,,,DOI.org (Crossref),,,,C:\Users\rao\Zotero\storage\FMZ7KJF6\Tian et al. - 2025 - Insider threat detection for specific threat scenarios.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZQQP4LFT,journalArticle,2025,"Ferraro, A; Orlando, GM; Russo, D",Generative Agent-Based Modeling with Large Language Models for insider threat detection,ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE,,0952-1976,10.1016/j.engappai.2025.111343,,,1/10/2025,22/12/2025 13:43,27/12/2025 5:33,,,,,157,,,,,,,,,,,,,,WOS:001517629100001,,,,,C:\Users\rao\Zotero\storage\844VMI8M\Ferraro et al. - 2025 - Generative Agent-Based Modeling with Large Language Models for insider threat detection.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F963F9IG,journalArticle,2025,"Gayathri, R.G.; Sajjanhar, A.; Xiang, Y.",Adversarial Training for Mitigating Insider-Driven XAI-Based Backdoor Attacks,Future Internet,,1999-5903,10.3390/fi17050209,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105006438155&doi=10.3390%2Ffi17050209&partnerID=40&md5=bd3aa1ffe399dba99e924a8953675807,"The study investigates how adversarial training techniques can be used to introduce backdoors into deep learning models by an insider with privileged access to training data. The research demonstrates an insider-driven poison-label backdoor approach in which triggers are introduced into the training dataset. These triggers misclassify poisoned inputs while maintaining standard classification on clean data. An adversary can improve the stealth and effectiveness of such attacks by utilizing XAI techniques, which makes the detection of such attacks more difficult. The study uses publicly available datasets to evaluate the robustness of the deep learning models in this situation. Our experiments show that adversarial training considerably reduces backdoor attacks. These results are verified using various performance metrics, revealing model vulnerabilities and possible countermeasures. The findings demonstrate the importance of robust training techniques and effective adversarial defenses to improve the security of deep learning models against insider-driven backdoor attacks. © 2025 by the authors.",2025,23/12/2025 2:34,27/12/2025 5:33,,,,5,17,,,,,,,,,,,,,Scopus,,,,,<p>Export Date: 23 December 2025; Cited By: 0</p>,C:\Users\rao\Zotero\storage\BHC4QBHS\Gayathri et al. - 2025 - Adversarial Training for Mitigating Insider-Driven XAI-Based Backdoor Attacks.pdf; C:\Users\rao\Zotero\storage\YWNXUKYB\Gayathri et al. - 2025 - Adversarial Training for Mitigating Insider-Driven XAI-Based Backdoor Attacks.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BBZ36PXF,journalArticle,2025,"Qawasmeh, S.A.-D.; Alqahtani, A.A.S.",Beyond Firewall: Leveraging Machine Learning for Real-Time Insider Threats Identification and User Profiling,Future Internet,,1999-5903,10.3390/fi17020093,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85218638480&doi=10.3390%2Ffi17020093&partnerID=40&md5=63822cc95226b81ff37ad38558f6ba41,"Insider threats pose a significant challenge to organizational cybersecurity, often leading to catastrophic financial and reputational damages. Traditional tools such as firewalls and antivirus systems lack the sophistication needed to detect and mitigate these threats in real time. This paper introduces a machine learning-based system that integrates real-time anomaly detection with dynamic user profiling, enabling the classification of employees into categories of low, medium, and high risk. The system was validated using a synthetic dataset, achieving exceptional accuracy across machine learning models, with XGBoost emerging as the most effective. © 2025 by the authors.",2025,23/12/2025 2:34,27/12/2025 5:33,,,,2,17,,,,,,,,,,,,,Scopus,,,,,<p>Export Date: 23 December 2025; Cited By: 0</p>,C:\Users\rao\Zotero\storage\K8M7LGQB\Qawasmeh and Alqahtani - 2025 - Beyond Firewall Leveraging Machine Learning for Real-Time Insider Threats Identification and User P.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9JG3EDQL,journalArticle,2025,Gonzales . O; K. Yang; S. Huang,Contextual Sequence-Based User Behavior Anomaly Detection,IEEE ACCESS,,2169-3536,10.1109/ACCESS.2025.3543500,,,2025,27/12/2025 2:28,12/1/2026 6:34,,35539-35554,,,13,,IEEE Access,,,,,,,,,,,,,,,,,C:\Users\rao\Zotero\storage\JQBLLG84\O. Gonzales et al. - 2025 - Contextual Sequence-Based User Behavior Anomaly Detection.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MFP33GVC,journalArticle,2025,"Kong, KC; Jin, XB; Liu, DJ; Xu, SJ; Liu, ZQ; Geng, GG",DPI-ITD: A Dual-Perspective Information-Driven Framework for Insider Threat Detection in IoT Systems,IEEE INTERNET OF THINGS JOURNAL,,2327-4662,10.1109/JIOT.2025.3589636,,,1/10/2025,22/12/2025 13:43,27/12/2025 5:33,,40731-40749,,19,12,,,,,,,,,,,,,,WOS:001579054000010,,,,,C:\Users\rao\Zotero\storage\CYXGVQJ5\Kong et al. - 2025 - DPI-ITD A Dual-Perspective Information-Driven Framework for Insider Threat Detection in IoT Systems.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GKCEJ3L3,journalArticle,2025,"Huang, Z.; Li, X.; Cao, X.; Chen, K.; Wang, L.; Bo-Yee Liu, L.",IDU-Detector: A Synergistic Framework for Robust Masquerader Attack Detection,IEEE INTERNET OF THINGS JOURNAL,,2327-4662,10.1109/JIOT.2024.3503057,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105002571586&doi=10.1109%2FJIOT.2024.3503057&partnerID=40&md5=8141482f0f2fa5c98425067143ab360d,"In the current digital age, users store their personal information in corporate databases to access services, making data security and sensitive information protection central to enterprise security management. Given the extensive attack surface, system assets continuously face cyber security challenges, such as weak authentication, exploitation of system vulnerabilities, and malicious software. Through specific vulnerabilities, attackers may gain unauthorized system access, masquerading as legitimate users, and remaining hidden. Successful attacks can lead to the leakage of user privacy, disruption of business operations, significant financial losses, and damage to corporate reputation. The increasing complexity of attack vectors is blurring the boundaries between insider and external threats. To address this issue, this article introduces the IDU-Detector, an innovative threat detection framework that strategically integrates intrusion detection systems (IDSs) with user and entity behavior analytics (UEBA). This integration aims to monitor unauthorized access and malicious attacks within systems, bridging functional gaps between existing systems, ensuring continuous monitoring and real-time response of the network environment, and enhancing their collective effectiveness in identifying security threats. Additionally, the existing insider threat datasets exhibit significant deficiencies in both depth and comprehensiveness, lacking sufficient coverage of diverse attack vectors. This limitation hinders the ability of insider threat detection technologies to effectively address the growing complexity and expanding scope of sophisticated attack surfaces. To address these gaps, we propose new, more enriched and diverse datasets that includes a wider range of attack scenarios, thereby enhancing the adaptability and effectiveness of detection technologies in complex threat environments. We tested our framework on different datasets, the IDU-Detector achieved average accuracy rates of 98.96% and 99.12%. These results demonstrate the method’s effectiveness in detecting masquerader attacks and other malicious activities, significantly improving security protection and incident response speed, and providing a higher level of security assurance for asset safety. © 2014 IEEE.",2025,23/12/2025 2:34,27/12/2025 5:33,,9653-9670,,8,12,,,,,,,,,,,,,Scopus,,,,,<p>Export Date: 23 December 2025; Cited By: 0</p>,C:\Users\rao\Zotero\storage\Z4HREVUH\Huang et al. - 2025 - IDU-Detector A Synergistic Framework for Robust Masquerader Attack Detection.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAU79GB3,journalArticle,2025,Dong J; J. Wei; X. Hu; Z. Dong; F. Chen; X. Hu; J. Qi,DDCC: Synergizing Denoising Diffusion Probabilistic Models and Curriculum-Based Complexity Control for Insider Threat Detection,IEEE TRANSACTIONS ON INDUSTRIAL INFORMATICS,,1551-3203,10.1109/TII.2025.3574417,,,2025-11,27/12/2025 2:36,12/1/2026 6:35,,8351-8361,,11,21,,IEEE Transactions on Industrial Informatics,,,,,,,,,,,,,,,,,C:\Users\rao\Zotero\storage\6Z3N4AEE\J. Dong et al. - 2025 - DDCC Synergizing Denoising Diffusion Probabilistic Models and Curriculum-Based Complexity Control f.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZXH8M96M,journalArticle,2025,"Xiao, FR; Chen, SW; Chen, SY; Ma, YY; He, HS; Yang, J",SENTINEL: Insider Threat Detection Based on Multi-Timescale User Behavior Interaction Graph Learning,IEEE TRANSACTIONS ON NETWORK SCIENCE AND ENGINEERING,,2327-4697,10.1109/TNSE.2024.3519155,,,2025-03,22/12/2025 13:43,27/12/2025 5:33,,774-790,,2,12,,,,,,,,,,,,,,WOS:001440170500045,,,,,C:\Users\rao\Zotero\storage\4BH5GAMW\Xiao et al. - 2025 - SENTINEL Insider Threat Detection Based on Multi-Timescale User Behavior Interaction Graph Learning.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALYIXRYJ,journalArticle,2025,"Senevirathna, D.H.; Gunasekara, W.M.M.; Gunawardhana, K.P.A.T.; Ashra, M.F.F.; Fernando, H.; Abeywardena, K.Y.",Enhancing Organizational Threat Profiling by Employing Deep Learning with Physical Security Systems and Human Behavior Analysis,INTERNATIONAL JOURNAL OF ADVANCED COMPUTER SCIENCE AND APPLICATIONS,,2158-107X,10.14569/IJACSA.2025.0160628,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105009493244&doi=10.14569%2FIJACSA.2025.0160628&partnerID=40&md5=5d706f0f6f02f9b807cbc16fe4298bb1,"Organizations need a comprehensive threat profiling system that uses cybersecurity methods together with physical security methods because advanced cyber-threats have become more complex. The objective of this study is to implement deep learning models to boost organizational threat identification via human behavior assessment and continuous surveillance activities. Our method for human behavior analysis detects insider threats through assessments of user activities that include logon patterns along with device interactions and measurement of psychometric traits. CNN, together with Random Forest classifiers, has been utilized to identify behavioral patterns that indicate security threats from inside the organization. Our model uses labeled datasets of abnormal user behavior to properly differentiate between normal and dangerous user activities with high accuracy. The physical security component improves surveillance abilities through the use of MobileNetV2 for real-time anomaly detection in CCTV video data. The system receives training to detect security breaches and violent and unauthorized entry attempts, and specific security-related incidents. The combination of transfer learning and fine-tuning methodologies enables MobileNetV2 to deliver outstanding security anomaly detection alongside low power requirements, thus it fits into Security Operations Centers operations. Experiments using our framework operate on existing benchmark collection sets that assess cybersecurity, together with physical security threats. Experimental testing establishes high precision levels for detecting insider threats along with physical security violations by surpassing conventional rule-based methods. Security Operation Centers gain an effective modern threat profiling solution through the application of deep learning models. The investigation generates better organization defenses against cyber-physical threats using behavioral analytics together with intelligent surveillance systems. © (2025), (Science and Information Organization). All rights reserved.",2025,23/12/2025 2:34,27/12/2025 5:33,,284-293,,6,16,,,,,,,,,,,,,Scopus,,,,,<p>Export Date: 23 December 2025; Cited By: 0</p>,C:\Users\rao\Zotero\storage\EM7KW7LA\Senevirathna et al. - 2025 - Enhancing Organizational Threat Profiling by Employing Deep Learning with Physical Security Systems.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRHWZYNT,journalArticle,2025,"Ali, S.; Deverill, H.; Lindquist, J.; Roginski, J.",Human and machine partnership: natural language processing of army insider threat hub data,International Journal of Applied Decision Sciences,,N/A,10.1504/IJADS.2025.146569,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007346726&doi=10.1504%2FIJADS.2025.146569&partnerID=40&md5=1d8b6e4601abc0b0984f803d6161cc04,"Threats to organisational efficacy and wellness may come from competitors (external threat) or from trusted agents (insider threat). Countering the insider threat is an imperative for the security of governments, the military, businesses, and all other organisations and institutions that employ people. This paper presents a case prioritisation system that utilises a deep learning classification model trained on expert evaluated insider threat cases to label cases as ‘negligible’, ‘low’, ‘medium’, or ‘high’ threat level. This classification model enables a partnership between machine and human that focuses human effort for the greatest impact. To evaluate the models created, the authors created a metric called ‘detection accuracy rate’ that measured correct prediction and over- estimations of threat, with the best model achieving a 96% detection accuracy rate. © The Author(s) 2025 Published by Inderscience Publishers Ltd.",2025,23/12/2025 2:34,27/12/2025 5:33,,Jan-22,,7,18,,,,,,,,,,,,,Scopus,,,,,<p>Export Date: 23 December 2025; Cited By: 0</p>,C:\Users\rao\Zotero\storage\5EIWFNJ5\Ali et al. - 2025 - Human and machine partnership natural language processing of army insider threat hub data.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FWZHH7BE,journalArticle,2025,"Gayathri, B.",ITD-GMJN: Insider Thread Detection in Cloud Computing using Golf Optimized MICE based Jordan Neural Network,International Journal of Computer Network and Information Security,,N/A,10.5815/ijcnis.2025.06.08,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105024760473&doi=10.5815%2Fijcnis.2025.06.08&partnerID=40&md5=af68f7eeb0b0b2bc392ec916d224b808,"Cloud computing refers to a high-level network architecture that allows consumers, authorized users, owners, and users to swiftly access and store their data. These days, the user's internal risks have a significant impact on this cloud. An intrusive party is established as a network member and presented as a user. Once they have access to the network, they will attempt to attack or steal confidential information while others are exchanging information or conversing. For the cloud network's external security, there are numerous options. But it's important to deal with internal or insider threats. Thus, in the proposed work, an advanced deep learning with optimized missing value imputation is developed to mitigate insider thread in the cloud system. Behavioral log files were taken in an organization which is split into sequential data and standalone data based on the login process. This data was not ready for the detection process due to improper data samples so it was pre-processed using Multivariate Imputation by Chained Equations (MICE) imputation. In this imputation process, the estimation parameter was optimally chosen using the Golf Optimization Algorithm (GOA). After the missing values were filled, the data proceeded to the extraction process. In this, the sequential data are proceeded for the domain extractor and the standalone data are proceeded for Long Short-Term Memory-Autoencoder (LS-AE). Both features are fused to create a single data which is further given to the detection process using Jordan Neural Network (JNN). The proposed method offers 96% accuracy, 92% recall, 91.6% specificity, 8.39% fall out and 8% Miss Rate. The results showed that the recommended JNN detection model has successfully detected insider threads in a cloud system. © 2025, Modern Education and Computer Science Press. All rights reserved.",2025,23/12/2025 2:34,27/12/2025 5:33,,116-132,,6,17,,,,,,,,,,,,,Scopus,,,,,<p>Export Date: 23 December 2025; Cited By: 0</p>,C:\Users\rao\Zotero\storage\WN8KIW2H\Gayathri - 2025 - ITD-GMJN Insider Thread Detection in Cloud Computing using Golf Optimized MICE based Jordan Neural.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UP5LTJUF,journalArticle,2025,"Pennada, P.S.S.; Nayak, S.K.; Vamsikrishna, M.V.",Hybrid Machine Learning for Enhanced Insider Threat Detection Using Generative Latent Features,International Journal of Engineering Trends and Technology,,N/A,10.14445/22315381/IJETT-V73I6P110,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105009844872&doi=10.14445%2F22315381%2FIJETT-V73I6P110&partnerID=40&md5=d83f8486f62cc52845e1acb09a9599d6,"Insider threats are a constant and evolving security threat to organizations, with vast financial and reputational damage. Although appropriate for detecting typical anomalies, conventional machine learning and deep learning models fail to detect the fine-grained and complex patterns typical of malicious insiders, especially on datasets with severe class imbalance. The author’s research validates the hybrid model with the CERT dataset containing this fault. For comparison, existing generative AI techniques like Deep Autoencoders (DAEs) and Variational Autoencoders (VAEs) provide stronger anomaly detection based on latent feature extraction. However, they cannot capture specific vital behaviour patterns that enable proper threat identification. The paper presents a new hybrid method that can deal with these vulnerabilities. This approach combines the best traditional ML/DL methods synergistically with the generative power of DAEs and VAEs. The author's work builds a better feature space by fusing traditional behavioural patterns with latent features extracted from the generative model. This better feature space supports building a strong model that can perceive general and specific insider anomalies and activities, leading to much better detection performance. Experimental findings show that the author’s hybrid model outperforms isolation ML/DL and generative AI models considerably on important performance measures, achieving a 6.2% accuracy improvement, resulting in reduced false positives and enhanced detection accuracy in the event of sophisticated insider threat scenarios. These findings supplement the author’s earlier work, which investigated feature categorization and baseline ML/DL approaches on the CERT dataset, serving as a foundation for this hybrid approach, and demonstrate the advantage of combining generative AI with traditional machine learning towards improved performance in adverse environments. © 2025 Seventh Sense Research Group®.",2025,23/12/2025 2:34,27/12/2025 5:33,,102-113,,6,73,,,,,,,,,,,,,Scopus,,,,,<p>Export Date: 23 December 2025; Cited By: 0</p>,C:\Users\rao\Zotero\storage\4XJ875XV\Pennada et al. - 2025 - Hybrid Machine Learning for Enhanced Insider Threat Detection Using Generative Latent Features.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DHR8IUNG,journalArticle,2025,"Ahmad, W.",Unveiling Anomalies: Leveraging Machine Learning for Internal User Behaviour Analysis – Top 10 Use Cases,International Journal of Innovative Technology and Interdisciplinary Sciences,,N/A,10.15157/IJITIS.2025.8.1.272-293,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105011512198&doi=10.15157%2FIJITIS.2025.8.1.272-293&partnerID=40&md5=d641073cdd35eef0db56c6059d3f90ca,"Insider threats pose a significant risk to organizations, as traditional Security Information and Event Management (SIEM) systems struggle to detect subtle, evolving anomalies in user behaviour. While machine learning (ML) offers promise, the absence of a structured approach to prioritize and validate high-impact threat scenarios limits its practical adoption. This research addresses this gap by systematically identifying and validating the top 10 critical insider threat use cases—including data exfiltration, privilege escalation, and lateral movement—through a methodology combining MITRE ATT&CK tactics, Verizon Data Breach Investigations Report (DBIR) statistics, and related research papers. We then integrate the Random Cut Forest (RCF) algorithm into the Wazuh/OpenSearch SIEM platform, tailoring its unsupervised learning capabilities to detect these prioritized threats in real time. By correlating ML-driven anomaly scores with rule-based alerts, our solution reduces false positives by 35% and achieves a 94% true positive rate for high-risk use cases like unauthorized access. Validation in a production environment confirms the framework’s efficacy, with detection times under 3 minutes for 80% of anomalies. Beyond technical integration, this work establishes a replicable blueprint for aligning ML models with operational priorities, empowering organizations to focus resources on the most damaging insider threats. © 2024 Authors.",2025,23/12/2025 2:34,27/12/2025 5:33,,272-293,,1,8,,,,,,,,,,,,,Scopus,,,,,<p>Export Date: 23 December 2025; Cited By: 2</p>,C:\Users\rao\Zotero\storage\UGKV99V4\Ahmad - 2025 - Unveiling Anomalies Leveraging Machine Learning for Internal User Behaviour Analysis – Top 10 Use C.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
